,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,geometry
4178092,R1163C1759,1163,1759,33675.47424,1949620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1504,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-8.096313,-35.44336,-91.64221,1600.8246,1628.1716,1684.3705,2.5,2.9,0,6.4058256,94.497246,95.61885,94.716225,223,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12333.896,5830.9517,20263.885,15305.228,161174.6,5830.9517,-8.838308,23607.467,353.5534,32311.955,POINT (33675.47424112831 1949620.1753636356)
4178093,R1163C1760,1163,1760,33925.47424,1949620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1531,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-89.609375,-117.32739,-173.88757,1600.5511,1628.2692,1684.8293,2.5,2.9,0,6.4058256,94.428635,95.55883,94.64524,241,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12412.191,5963.43,20422.107,15110.014,161163.16,5963.43,-8.848879,23632.605,559.01697,32062.44,POINT (33925.47424112831 1949620.1753636356)
4178094,R1163C1761,1163,1761,34175.47424,1949620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1624,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-59.47473,-87.65747,-144.3811,1600.633,1628.8158,1685.5394,2.5,2.9,0,6.4058256,94.359634,95.498314,94.57376,238,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12494.999,6103.278,20582.152,14916.434,161152.11,6103.278,-8.859456,23660.357,790.5694,31812.93,POINT (34175.47424112831 1949620.1753636356)
4178403,R1163C2070,1163,2070,111425.4742,1949620.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1776,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-152.93506,-125.082886,-112.85901,1929.7981,1901.9459,1889.722,1.1,1.3,0,-10.221792,85.1272,90.56963,85.52824,216,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,9433.981,57013.703,9017.345,10350.121,152486.06,9017.345,-8.690921,901.3878,32776.707,3354.102,POINT (111425.47424112831 1949620.1753636356)
4178404,R1163C2071,1163,2071,111675.4742,1949620.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1770,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-156.09888,-127.444214,-114.78613,1931.2985,1902.6438,1889.9857,1.1,1.3,0,-10.221792,85.12573,90.5829,85.52749,219,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,9303.897,57263.645,8838.835,10550.474,152246.72,8838.835,-8.6832285,790.5694,32528.834,3579.4553,POINT (111675.47424112831 1949620.1753636356)
4178405,R1163C2072,1163,2072,111925.4742,1949620.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1764,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-167.1936,-136.61865,-122.73755,1935.1765,1904.6016,1890.7205,1.1,1.3,0,-10.221792,85.124374,90.59624,85.52683,215,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,9178.78,57513.586,8663.861,10752.906,152007.4,8663.861,-8.675678,750,32280.992,3807.8865,POINT (111925.47424112831 1949620.1753636356)
4178406,R1163C2073,1163,2073,112175.4742,1949620.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1756,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-179.03455,-146.85217,-132.10144,1938.1805,1905.9982,1891.2474,1.1,1.3,0,-10.221792,85.12311,90.60964,85.526245,214,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,9058.836,57763.527,8459.462,10957.304,151768.12,8459.462,-8.667139,790.5694,32033.186,4038.8735,POINT (112175.47424112831 1949620.1753636356)
4178407,R1163C2074,1163,2074,112425.4742,1949620.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1751,797.4267,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-188.79944,-155.00659,-139.38403,1941.1893,1907.3965,1891.7739,1.1,1.3,0,-10.523145,85.12195,90.62312,85.52574,221,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-4.8749127,8944.271,58013.47,8253.787,11163.557,151528.88,8253.787,-8.658529,901.3878,31785.414,4272.002,POINT (112425.47424112831 1949620.1753636356)
4181679,R1164C1755,1164,1755,32675.47424,1949370.175,1,3.9184887,4.2169504,3.2860968,3.222052,3.8749208,1497,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-107.4646,-133.28894,-187.97107,1602.0575,1627.8818,1682.564,2.6,3,0,6.578736,94.78549,95.87715,95.009964,245,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11950.418,5153.882,19851.008,15955.015,161473.88,5153.882,-8.778808,23283.578,901.3878,33296.02,POINT (32675.474241128308 1949370.1753636356)
4181680,R1164C1756,1164,1756,32925.47424,1949370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1520,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-106.4126,-132.62598,-187.70618,1601.7148,1627.9282,1683.0084,2.5,2.9,0,6.578736,94.71858,95.81928,94.94113,250,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,12191.186,5255.949,20000,15751.984,161460.9,5255.949,-8.78804,23298.336,707.1068,33046.367,POINT (32925.47424112831 1949370.1753636356)
4181681,R1164C1757,1164,1757,33175.47424,1949370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1573,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-57.07556,-83.7616,-139.03772,1601.7452,1628.4313,1683.7074,2.5,2.9,0,6.578736,94.65125,95.760895,94.87178,243,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,12412.191,5367.7275,20150.992,15550.321,161448.33,5367.7275,-8.79788,23315.768,559.01697,32796.723,POINT (33175.47424112831 1949370.1753636356)
4181682,R1164C1758,1164,1758,33425.47424,1949370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1573,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-21.788818,-48.85205,-104.4906,1601.4628,1628.526,1684.1646,2.5,2.9,0,6.4058256,94.58351,95.701996,94.80191,171,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12494.999,5488.6245,20303.941,15350.081,161436.14,5488.6245,-8.8082695,23335.863,500,32547.082,POINT (33425.47424112831 1949370.1753636356)
4181683,R1164C1759,1164,1759,33675.47424,1949370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1500,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-71.86096,-99.39136,-155.19373,1601.5411,1629.0715,1684.8739,2.5,2.9,0,6.4058256,94.51537,95.642586,94.73152,246,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12572.291,5618.0513,20458.8,15151.32,161424.33,5618.0513,-8.819169,23358.617,559.01697,32297.445,POINT (33675.47424112831 1949370.1753636356)
4181684,R1164C1760,1164,1760,33925.47424,1949370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1571,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-105.88733,-133.60559,-189.58923,1601.4009,1629.1191,1685.1028,2.5,2.9,0,6.4058256,94.44683,95.58267,94.66063,234,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12649.11,5755.432,20615.527,14954.097,161412.9,5755.432,-8.830391,23384.021,707.1068,32047.816,POINT (33925.47424112831 1949370.1753636356)
4181685,R1164C1761,1164,1761,34175.47424,1949370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1638,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-9.342529,-37.53064,-93.67871,1601.4752,1629.6633,1685.8114,2.5,2.9,0,6.4058256,94.37789,95.52225,94.58922,248,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12730.377,5900.212,20774.082,14758.472,161401.86,5900.212,-8.841973,23412.07,901.3878,31798.191,POINT (34175.47424112831 1949370.1753636356)
4181993,R1164C2069,1164,2069,111175.4742,1949370.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1763,670.25104,266.3,125.2,101,94.4,69,66,481,274.4,168,-171.40112,-145.64258,-134.35596,1926.1808,1900.4222,1889.1356,1.1,1.3,0,-8.777795,85.122314,90.535645,85.52139,206,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-12.553537,9778.804,56758.81,9031.196,10307.764,152653.61,9031.196,-8.707343,901.3878,33057.715,3020.7615,POINT (111175.47424112831 1949370.1753636356)
4181994,R1164C2070,1164,2070,111425.4742,1949370.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1762,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-181.07678,-153.38916,-140.88501,1930.0643,1902.3767,1889.8726,1.1,1.3,0,-10.221792,85.12064,90.54865,85.52047,221,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,9646.891,57008.77,8845.903,10502.976,152414.11,8845.903,-8.699462,707.1068,32810.06,3250,POINT (111425.47424112831 1949370.1753636356)
4181995,R1164C2071,1164,2071,111675.4742,1949370.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1775,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-168.44861,-139.16284,-125.79492,1933.0543,1903.7686,1890.4006,1.1,1.3,0,-10.221792,85.11908,90.561745,85.51962,221,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,9519.717,57258.734,8663.861,10700.467,152174.66,8663.861,-8.691735,559.01697,32562.44,3482.0972,POINT (111675.47424112831 1949370.1753636356)
4181996,R1164C2072,1164,2072,111925.4742,1949370.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1768,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-166.59229,-135.70557,-121.471924,1936.0488,1905.1621,1890.9285,1.1,1.3,0,-10.221792,85.117615,90.574905,85.51886,213,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,9397.473,57508.695,8485.281,10900.114,151935.22,8485.281,-8.684152,500,32314.857,3716.517,POINT (111925.47424112831 1949370.1753636356)
4181997,R1164C2073,1164,2073,112175.4742,1949370.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1758,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-177.52502,-144.7262,-129.2749,1939.9144,1907.1156,1891.6643,1.1,1.3,0,-10.221792,85.11626,90.588135,85.51817,214,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,9280.355,57758.656,8310.385,11101.802,151695.83,8310.385,-8.676666,559.01697,32067.312,3952.8472,POINT (112175.47424112831 1949370.1753636356)
4181998,R1164C2074,1164,2074,112425.4742,1949370.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1753,797.4267,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-187.72803,-153.3252,-137.00623,1942.9135,1908.5106,1892.1917,1.1,1.3,0,-10.523145,85.11499,90.60144,85.51756,220,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-4.8749127,9168.561,58008.62,8112.49,11305.419,151456.47,8112.49,-8.668366,707.1068,31819.805,4190.7637,POINT (112425.47424112831 1949370.1753636356)
4181999,R1164C2075,1164,2075,112675.4742,1949370.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1751,797.4267,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-194.24426,-157.93384,-140.40002,1946.7723,1910.4619,1892.9281,1.1,1.3,0,-10.523145,85.11383,90.614815,85.51704,220,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-4.8749127,9062.284,58258.582,7905.6943,11510.864,151217.14,7905.6943,-8.65974,901.3878,31572.338,4430.011,POINT (112675.47424112831 1949370.1753636356)
4185271,R1165C1756,1165,1756,32925.47424,1949120.175,1,3.9184887,4.213036,3.3383524,3.222052,3.8749208,1526,234.03403,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-76.23096,-102.61597,-157.30542,1602.4381,1628.8231,1683.5126,2.5,2.9,0,6.232803,94.736145,95.84232,94.95583,248,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,82.50192,12126.933,5031.153,20200.557,15606.489,161710.58,5031.153,-8.765923,23048.861,901.3878,33034.074,POINT (32925.47424112831 1949120.1753636356)
4185272,R1165C1757,1165,1757,33175.47424,1949120.175,1,3.9184887,4.213036,3.3383524,3.222052,3.8749208,1564,234.03403,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-57.85083,-84.52026,-139.21387,1602.623,1629.2925,1683.9861,2.5,2.9,0,6.232803,94.6689,95.784065,94.88657,209,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,82.50192,12369.316,5147.815,20350.06,15402.922,161698.02,5147.815,-8.77663,23066.48,790.5694,32784.332,POINT (33175.47424112831 1949120.1753636356)
4185273,R1165C1758,1165,1758,33425.47424,1949120.175,1,3.9184887,4.213036,3.3383524,3.222052,3.8749208,1549,213.97362,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-41.816162,-68.86902,-123.92883,1602.3281,1629.381,1684.4408,2.5,2.9,0,6.1517744,94.601234,95.72528,94.8168,137,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,87.229576,12611.998,5273.756,20501.523,15200.74,161685.84,5273.756,-8.787834,23086.793,750,32534.598,POINT (33425.47424112831 1949120.1753636356)
4185274,R1165C1759,1165,1759,33675.47424,1949120.175,1,3.9184887,4.213036,3.3383524,3.222052,3.8749208,1517,213.97362,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-104.39819,-131.92346,-187.1482,1602.3988,1629.9241,1685.1488,2.5,2.9,0,6.1517744,94.533165,95.66598,94.746506,239,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,87.229576,12811.128,5408.327,20654.902,15000,161674.06,5408.327,-8.799549,23109.793,790.5694,32284.865,POINT (33675.47424112831 1949120.1753636356)
4185275,R1165C1760,1165,1760,33925.47424,1949120.175,1,3.9184887,4.213036,3.3383524,3.222052,3.8749208,1641,213.97362,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-72.71692,-100.62256,-156.21057,1602.1115,1630.0171,1685.6051,2.5,2.9,0,6.1517744,94.4647,95.60616,94.67569,231,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,87.229576,12886.524,5550.901,20810.154,14800.76,161662.66,5550.901,-8.811547,23135.47,901.3878,32035.137,POINT (33925.47424112831 1949120.1753636356)
4185584,R1165C2069,1165,2069,111175.4742,1949120.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1739,782.76556,266.3,125.2,101,94.4,69,66,481,274.4,168,-182.68176,-156.26843,-144.2677,1927.9648,1901.5515,1889.5508,1.1,1.3,0,-9.984765,85.11571,90.514725,85.51361,216,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-9.33334,9990.62,56754.957,8867.074,10467.211,152582.16,8867.074,-8.71594,790.5694,33092.67,2926.175,POINT (111175.47424112831 1949120.1753636356)
4185585,R1165C2070,1165,2070,111425.4742,1949120.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1763,867.0017,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-173.63806,-145.63293,-132.77258,1930.9453,1902.9402,1890.0798,1.1,1.3,0,-10.602347,85.11393,90.52756,85.51257,219,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-5.133033,9861.541,57004.934,8678.277,10659.503,152342.55,8678.277,-8.707987,559.01697,32845.28,3162.2776,POINT (111425.47424112831 1949120.1753636356)
4185586,R1165C2071,1165,2071,111675.4742,1949120.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1770,867.0017,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-163.98145,-134.06787,-119.99219,1934.8054,1904.8918,1890.8162,1.1,1.3,0,-10.602347,85.11227,90.54046,85.51163,216,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-5.133033,9737.171,57254.914,8492.644,10854.146,152102.97,8492.644,-8.700153,353.5534,32597.93,3400.3677,POINT (111675.47424112831 1949120.1753636356)
4185587,R1165C2072,1165,2072,111925.4742,1949120.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1773,867.0017,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-162.40735,-130.89929,-115.961914,1937.7902,1906.2821,1891.3447,1.1,1.3,0,-10.602347,85.1107,90.553444,85.51076,213,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-5.133033,9617.692,57504.89,8310.385,11051.018,151863.42,8310.385,-8.6924095,250,32350.62,3640.055,POINT (111925.47424112831 1949120.1753636356)
4185588,R1165C2073,1165,2073,112175.4742,1949120.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1761,867.0017,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-171.25244,-138.63794,-122.91907,1940.1508,1907.5363,1891.8174,1.1,1.3,0,-10.602347,85.10924,90.5665,85.50997,213,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-5.133033,9503.289,57754.87,8131.728,11250,151623.92,8131.728,-8.68483,353.5534,32103.35,3881.0437,POINT (112175.47424112831 1949120.1753636356)
4185589,R1165C2074,1165,2074,112425.4742,1949120.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1755,907.2354,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-184.16162,-149.95105,-133.36963,1943.1377,1908.9271,1892.3457,1.1,1.3,0,-10.958169,85.10788,90.57963,85.50926,220,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-2.0437617,9394.147,58004.848,7956.915,11450.982,151384.44,7956.915,-8.677389,559.01697,31856.121,4123.1055,POINT (112425.47424112831 1949120.1753636356)
4185590,R1165C2075,1165,2075,112675.4742,1949120.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1753,907.2354,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-191.6897,-155.57947,-137.78833,1946.9846,1910.8744,1893.0833,1.1,1.3,0,-10.958169,85.10662,90.59283,85.50864,220,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-2.0437617,9290.452,58254.83,7766.1123,11653.862,151145,7766.1123,-8.669409,790.5694,31608.94,4366.0625,POINT (112675.47424112831 1949120.1753636356)
4188864,R1166C1758,1166,1758,33425.47424,1948870.175,1,3.9184887,4.213036,3.3383524,3.222052,3.8749208,1516,213.97362,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-94.40393,-121.63672,-176.29956,1603.0497,1630.2825,1684.9453,2.5,2.9,0,6.1517744,94.61863,95.748215,94.831375,252,608.1,814.1,517.1,904.4,987.6,731.9,517.5,382.3,341.2,87.229576,12554.88,5062.1143,20700.242,15054.069,161935.56,5062.1143,-8.76698,22837.742,1000,32524.03,POINT (33425.47424112831 1948870.1753636356)
4189174,R1166C2068,1166,2068,110925.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1730,782.76556,266.3,125.2,101,94.4,69,66,481,274.4,168,-212.46411,-187.08154,-175.1991,1926.6885,1901.3059,1889.4235,1.1,1.3,0,-9.984765,85.110916,90.4811,85.50693,199,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-9.33334,10335.014,56502.21,8902.247,10201.103,152750.81,8902.247,-8.724824,1000,33376.637,2610.0767,POINT (110925.47424112831 1948870.1753636356)
4189175,R1166C2069,1166,2069,111175.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1742,782.76556,266.3,125.2,101,94.4,69,66,481,274.4,168,-212.7539,-186.51245,-174.219,1928.232,1901.9906,1889.6971,1.1,1.3,0,-9.984765,85.10894,90.493675,85.5057,211,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-9.33334,10204.166,56752.203,8707.037,10404.326,152511.06,8707.037,-8.718618,750,33129.48,2850.4385,POINT (111175.47424112831 1948870.1753636356)
4189176,R1166C2070,1166,2070,111425.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1756,867.0017,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-190.86389,-163.01904,-149.87561,1931.218,1903.3732,1890.2297,1.1,1.3,0,-10.602347,85.10706,90.50633,85.50456,209,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-5.133033,10077.822,57002.19,8514.693,10609.548,152271.34,8514.693,-8.712375,500,32882.367,3092.329,POINT (111425.47424112831 1948870.1753636356)
4189177,R1166C2071,1166,2071,111675.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1753,867.0017,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-180.62122,-150.87598,-136.52222,1935.066,1905.3208,1890.967,1.1,1.3,0,-10.602347,85.10529,90.51906,85.50351,211,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-5.133033,9956.154,57252.184,8325.413,10816.654,152031.66,8325.413,-8.70569,250,32635.295,3335.416,POINT (111675.47424112831 1948870.1753636356)
4189178,R1166C2072,1166,2072,111925.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1767,867.0017,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-187.57922,-156.2472,-141.03711,1938.0388,1906.7068,1891.4967,1.1,1.3,0,-10.602347,85.10363,90.53186,85.50254,213,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-5.133033,9839.334,57502.176,8139.41,11025.538,151792,8139.41,-8.698074,0,32388.27,3579.4553,POINT (111925.47424112831 1948870.1753636356)
4189179,R1166C2073,1166,2073,112175.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1764,867.0017,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-173.66077,-140.43274,-124.01514,1941.8802,1908.6522,1892.2346,1.1,1.3,0,-10.602347,85.102066,90.54474,85.50165,215,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-5.133033,9727.538,57752.164,7956.915,11236.103,151552.39,7956.915,-8.690557,250,32141.29,3824.2646,POINT (112175.47424112831 1948870.1753636356)
4189180,R1166C2074,1166,2074,112425.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1756,907.2354,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-184.46619,-149.64868,-132.3728,1944.8573,1910.0398,1892.7639,1.1,1.3,0,-10.958169,85.10061,90.557686,85.50084,219,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-2.0437617,9620.94,58002.156,7778.175,11448.253,151312.8,7778.175,-8.68322,500,31894.357,4069.705,POINT (112425.47424112831 1948870.1753636356)
4189181,R1166C2075,1166,2075,112675.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1755,907.2354,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-192.09033,-155.6803,-137.54407,1947.839,1911.429,1893.2927,1.1,1.3,0,-10.958169,85.09925,90.57071,85.50011,220,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-2.0437617,9519.717,58252.145,7603.453,11661.903,151073.25,7603.453,-8.676031,750,31647.473,4315.669,POINT (112675.47424112831 1948870.1753636356)
4189182,R1166C2076,1166,2076,112925.4742,1948870.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1753,907.2354,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-196.9696,-158.66797,-139.32715,1951.6737,1913.3721,1894.0312,1.1,1.3,0,-10.958169,85.09799,90.58381,85.49946,222,238.6,284.4,335.8,338.5,350.7,464.3,179.2,233.7,223.3,-2.0437617,9424.038,58502.137,7420.411,11876.974,150833.72,7420.411,-8.668578,1000,31400.637,4562.072,POINT (112925.47424112831 1948870.1753636356)
4192617,R1167C1920,1167,1920,73925.47424,1948620.175,1,4.14267,4.2671742,3.1516268,2.8549051,4.0660043,1708,567.71265,600.3,291.9,137.4,284.1,118.2,78.3,1730.7,733.2,300.1,-104.45825,-90.54578,-124.57544,1767.6202,1753.7078,1787.7374,1.5,1.8,0,-1.3204353,86.99579,90.08289,87.16501,171,1031.5,576.9,466.2,1301.7,1029,574.7,446.5,341.4,281.4,-85.020706,23351.928,19501.602,12137.236,3259.6013,162515.58,3259.6013,-8.839584,1000,40519.285,8062.258,POINT (73925.47424112831 1948620.1753636356)
4192766,R1167C2069,1167,2069,111175.4742,1948620.175,1,3.7214372,4.2777233,2.5885847,2.6790185,3.9628294,1723,782.76556,266.3,125.2,101,94.4,69,66,481,274.4,168,-212.68738,-185.91565,-172.92712,1929.8763,1903.1046,1890.1161,1.1,1.3,0,-9.984765,85.10201,90.47251,85.49767,231,243.2,286.2,342.5,333.3,383.3,483.4,193.9,243.2,224.1,-9.33334,10419.333,56750.55,8551.315,10262.1875,152440.36,8551.315,-8.7199135,790.5694,33168.133,2795.085,POINT (111175.47424112831 1948620.1753636356)
