,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,geometry
751705,R209C1186,209,1186,-109574.5258,2188120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1253,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-243.65076,-239.73132,-222.64441,1502.6261,1498.7067,1481.6198,1,-1.3,0,1.2383205,75.65037,75.6419,77.99176,201,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1118.0339,3824.2646,54553.87,8750,109134.375,1118.0339,-7.220747,14758.472,750,295706.03,POINT (-109574.52575887169 2188120.1753636356)
751706,R209C1187,209,1187,-109324.5258,2188120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1241,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-246.04895,-243.13586,-228.13611,1499.1791,1496.266,1481.2662,1,-1.3,0,1.2383205,75.67662,75.66756,78.022995,192,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1250,3881.0437,54355.887,8753.57,108885.836,1250,-7.279625,14807.093,790.5694,295547.16,POINT (-109324.52575887169 2188120.1753636356)
751707,R209C1188,209,1188,-109074.5258,2188120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1229,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-259.99707,-257.61633,-243.98303,1496.7343,1494.3535,1480.7202,1,-1.3,0,1.2383205,75.702965,75.69331,78.05429,198,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1414.2136,3952.8472,54158.332,8764.274,108637.3,1414.2136,-7.3449044,14859.761,901.3878,295388.4,POINT (-109074.52575887169 2188120.1753636356)
755293,R210C1183,210,1183,-110324.5258,2187870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1253,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-254.27295,-249.22522,-228.76123,1508.9546,1503.9069,1483.4429,1,-1.3,0,-1.3759687,75.57424,75.568504,77.90058,209,27.5,42.9,48.4,24.7,36.5,73.3,21.1,24.8,32.6,19.823227,790.5694,3500,55000,9031.196,109907.06,790.5694,-7.0267467,14389.666,901.3878,295990.8,POINT (-110324.52575887169 2187870.1753636356)
755294,R210C1184,210,1184,-110074.5258,2187870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1253,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-249.67688,-245.16357,-226.06555,1506.5112,1501.9979,1482.8999,1,-1.3,0,-1.3759687,75.60021,75.59388,77.93163,208,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,19.823227,901.3878,3508.9172,54800.207,9013.878,109658.56,901.3878,-7.0906477,14426.538,707.1068,295831.47,POINT (-110074.52575887169 2187870.1753636356)
755295,R210C1185,210,1185,-109824.5258,2187870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1251,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-251.21484,-247.70862,-230.69751,1503.0646,1499.5583,1482.5472,1,-1.3,0,-1.3759687,75.626274,75.61935,77.96275,204,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,19.823227,1060.6602,3535.534,54600.824,9003.472,109410.06,1060.6602,-7.1704016,14467.637,559.01697,295672.22,POINT (-109824.52575887169 2187870.1753636356)
755296,R210C1186,210,1186,-109574.5258,2187870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1245,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-255.83899,-252.8667,-237.22168,1500.6208,1497.6486,1482.0035,1,-1.3,0,1.2383205,75.652435,75.64492,77.99392,200,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1250,3579.4553,54401.86,9000,109161.58,1250,-7.2527375,14512.925,500,295513.12,POINT (-109574.52575887169 2187870.1753636356)
755297,R210C1187,210,1187,-109324.5258,2187870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1231,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-263.8479,-261.61646,-247.37524,1498.3966,1496.1652,1481.924,1,-1.3,0,1.2383205,75.67869,75.670586,78.02515,202,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1414.2136,3640.055,54203.32,9003.472,108913.09,1414.2136,-7.317604,14562.366,559.01697,295354.12,POINT (-109324.52575887169 2187870.1753636356)
755298,R210C1188,210,1188,-109074.5258,2187870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1225,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-269.16272,-267.46497,-254.58984,1495.9528,1494.255,1481.3799,1,-1.3,0,1.2383205,75.70504,75.69634,78.056435,210,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1457.7379,3716.517,54005.207,9013.878,108664.625,1457.7379,-7.341258,14615.916,707.1068,295195.28,POINT (-109074.52575887169 2187870.1753636356)
755299,R210C1189,210,1189,-108824.5258,2187870.1753636356,1,4.0309615,4.1670284,2.9075782,2.7425592,3.9031928,1224,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-268.46826,-267.72632,-256.94666,1492.5481,1491.8062,1481.0265,1,-1.3,0,1.2383205,75.73149,75.722206,78.087776,218,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1346.2913,3807.8865,53807.527,9031.196,108416.16,1346.2913,-7.316393,14673.53,901.3878,295036.53,POINT (-108824.52575887169 2187870.1753636356)
758884,R211C1183,211,1183,-110324.5258,2187620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1246,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-264.73853,-260.63477,-241.6134,1506.9473,1502.8435,1483.8221,1,-1.3,0,-1.3759687,75.57625,75.571465,77.90271,210,27.5,42.9,48.4,24.7,36.5,73.3,21.1,24.8,32.6,19.823227,750,3250,54850.363,9280.355,109934.64,750,-6.9817553,14142.136,790.5694,295798.28,POINT (-110324.52575887169 2187620.1753636356)
758885,R211C1184,211,1184,-110074.5258,2187620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1246,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-259.95532,-256.1195,-237.781,1505.726,1501.8901,1483.5516,1,-1.3,0,-1.3759687,75.60222,75.59685,77.933754,209,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,19.823227,790.5694,3259.6013,54650.023,9263.504,109686.2,790.5694,-7.009674,14179.651,559.01697,295638.8,POINT (-110074.52575887169 2187620.1753636356)
758886,R211C1185,211,1185,-109824.5258,2187620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1243,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-256.85132,-254.0238,-237.7721,1502.2803,1499.4528,1483.201,1,-1.3,0,-1.3759687,75.62829,75.62232,77.96486,205,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,19.823227,901.3878,3288.2366,54450.094,9253.378,109437.766,901.3878,-7.075715,14221.463,353.5534,295479.47,POINT (-109824.52575887169 2187620.1753636356)
758887,R211C1186,211,1186,-109574.5258,2187620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1238,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-265.14,-262.8479,-247.96179,1499.8375,1497.5454,1482.6593,1,-1.3,0,1.2383205,75.65446,75.647896,77.996025,202,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1060.6602,3335.416,54250.574,9250,109189.34,1060.6602,-7.157583,14267.533,250,295320.28,POINT (-109574.52575887169 2187620.1753636356)
758888,R211C1187,211,1187,-109324.5258,2187620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1228,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-270.01038,-268.72754,-255.92798,1496.3922,1495.1094,1482.3098,1,-1.3,0,1.2383205,75.68072,75.67357,78.027245,213,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1250,3400.3677,54051.48,9253.378,108940.92,1250,-7.2421503,14317.821,353.5534,295161.2,POINT (-109324.52575887169 2187620.1753636356)
758889,R211C1188,211,1188,-109074.5258,2187620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1225,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-268.10925,-267.36133,-255.92749,1493.9491,1493.2012,1481.7673,1,-1.3,0,1.2383205,75.70707,75.69933,78.05852,219,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1250,3482.0972,53852.81,9263.504,108692.516,1250,-7.2531824,14372.282,559.01697,295002.22,POINT (-109074.52575887169 2187620.1753636356)
758890,R211C1189,211,1189,-108824.5258,2187620.1753636356,1,4.0309615,4.1670284,2.9075782,2.7425592,3.9031928,1224,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-265.50647,-265.2256,-255.16846,1491.5583,1491.2775,1481.2203,1,-1.3,0,1.2383205,75.73352,75.7252,78.08984,222,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1118.0339,3579.4553,53654.566,9280.355,108444.11,1118.0339,-7.214651,14430.87,790.5694,294843.4,POINT (-108824.52575887169 2187620.1753636356)
762475,R212C1183,212,1183,-110324.5258,2187370.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1230,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-273.3225,-269.89465,-251.6333,1506.161,1502.7332,1484.4718,1,-1.3,0,-1.3759687,75.57821,75.574394,77.90478,223,27.5,42.9,48.4,24.7,36.5,73.3,21.1,24.8,32.6,19.823227,500,3000,54701.46,9529.56,109962.78,500,-6.774108,13894.693,750,295605.84,POINT (-110324.52575887169 2187370.1753636356)
762476,R212C1184,212,1184,-110074.5258,2187370.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1234,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-267.19214,-264.3014,-247.40527,1503.7194,1500.8286,1483.9325,1,-1.3,0,-1.3759687,75.60419,75.59978,77.935814,219,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,19.823227,559.01697,3010.3987,54500.574,9513.148,109714.4,559.01697,-6.8293376,13932.875,500,295446.28,POINT (-110074.52575887169 2187370.1753636356)
762477,R212C1185,212,1185,-109824.5258,2187370.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1234,4.340956,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-260.21606,-258.3352,-243.52539,1500.2745,1498.3937,1483.5839,1,-1.3,0,-1.3759687,75.63026,75.62526,77.96691,211,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,19.823227,707.1068,3041.3813,54300.094,9503.289,109466.03,707.1068,-6.9428563,13975.425,250,295286.84,POINT (-109824.52575887169 2187370.1753636356)
762478,R212C1186,212,1186,-109574.5258,2187370.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1229,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-267.81287,-266.4685,-253.02417,1497.8325,1496.4882,1483.0438,1,-1.3,0,1.2383205,75.656425,75.65084,77.99807,213,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,901.3878,3092.329,54100.023,9500,109217.67,901.3878,-7.0618696,14022.304,0,295127.5,POINT (-109574.52575887169 2187370.1753636356)
762479,R212C1187,212,1187,-109324.5258,2187370.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1229,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-265.1858,-264.85205,-253.4939,1494.3882,1494.0544,1482.6963,1,-1.3,0,1.2383205,75.68269,75.67651,78.029274,222,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1118.0339,3162.2776,53900.37,9503.289,108969.32,1118.0339,-7.170594,14073.468,250,294968.3,POINT (-109324.52575887169 2187370.1753636356)
762480,R212C1188,212,1188,-109074.5258,2187370.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1230,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-264.0537,-263.98804,-253.31262,1493.1671,1493.1014,1482.426,1,-1.3,0,1.2383205,75.709045,75.70228,78.06054,222,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,1060.6602,3250,53701.14,9513.148,108720.98,1060.6602,-7.15857,14128.871,500,294809.25,POINT (-109074.52575887169 2187370.1753636356)
762481,R212C1189,212,1189,-108824.5258,2187370.1753636356,1,4.0309615,4.1670284,2.9075782,2.7425592,3.9031928,1230,6.5217986,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-261.62427,-262.06274,-252.75757,1490.7498,1491.1882,1481.883,1,-1.3,0,1.2383205,75.735504,75.72815,78.09186,223,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,-3.4072406,901.3878,3354.102,53502.336,9529.56,108472.63,901.3878,-7.0981555,14188.464,750,294650.3,POINT (-108824.52575887169 2187370.1753636356)
766066,R213C1183,213,1183,-110324.5258,2187120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1235,7.8127418,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-273.16895,-270.68555,-253.86682,1504.154,1501.6707,1484.8519,1,-1.3,0,-2.3535461,75.58013,75.577286,77.9068,232,27.5,42.9,48.4,24.7,36.5,73.3,21.1,24.8,32.6,34.59575,250,2750,54553.3,9778.804,109991.48,250,-6.4334116,13647.344,790.5694,295413.47,POINT (-110324.52575887169 2187120.1753636356)
766067,R213C1184,213,1184,-110074.5258,2187120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1239,7.8127418,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-269.55334,-267.60815,-252.1543,1501.7131,1499.768,1484.3141,1,-1.3,0,-2.3535461,75.60611,75.60268,77.93783,222,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,34.59575,353.5534,2761.3403,54351.863,9762.8125,109743.164,353.5534,-6.595049,13686.216,559.01697,295253.8,POINT (-110074.52575887169 2187120.1753636356)
766068,R213C1185,213,1185,-109824.5258,2187120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1230,7.8127418,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-266.70886,-265.50598,-251.45557,1499.4897,1498.2869,1484.2365,1,-1.3,0,-2.3535461,75.63219,75.62816,77.96891,214,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,34.59575,559.01697,2795.085,54150.832,9753.205,109494.86,559.01697,-6.811452,13729.53,353.5534,295094.25,POINT (-109824.52575887169 2187120.1753636356)
766069,R213C1186,213,1186,-109574.5258,2187120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1228,6.4426455,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-266.16345,-265.49854,-252.81335,1497.0486,1496.3837,1483.6985,1,-1.3,0,0.28836137,75.658356,75.65374,78.00005,219,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,790.5694,2850.4385,53950.207,9750,109246.57,790.5694,-6.9784226,13777.246,250,294934.84,POINT (-109574.52575887169 2187120.1753636356)
766070,R213C1187,213,1187,-109324.5258,2187120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1229,6.4426455,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-263.54187,-263.41443,-252.09424,1494.6072,1494.4797,1483.1595,1,-1.3,0,0.28836137,75.68462,75.67942,78.03125,224,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,1030.7764,2926.175,53750,9753.205,108998.28,1030.7764,-7.1109104,13829.316,353.5534,294775.56,POINT (-109324.52575887169 2187120.1753636356)
766071,R213C1188,213,1188,-109074.5258,2187120.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1229,6.4426455,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-258.43542,-259.31995,-250.0857,1491.1638,1492.0483,1482.8141,1,-1.3,0,0.28836137,75.71098,75.705185,78.0625,224,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,901.3878,3020.7615,53550.21,9762.8125,108750,901.3878,-7.063582,13885.694,559.01697,294616.38,POINT (-109074.52575887169 2187120.1753636356)
766072,R213C1189,213,1189,-108824.5258,2187120.1753636356,1,4.0309615,4.1670284,2.9075782,2.7425592,3.9031928,1230,6.4426455,9.4,9.5,11.1,7.7,8.1,9.8,18.4,15.7,16.3,-256.31445,-257.6754,-249.81458,1488.771,1490.132,1482.2711,1,-1.3,0,0.28836137,75.737434,75.73106,78.09381,226,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,707.1068,3132.491,53350.844,9778.804,108501.73,707.1068,-6.9683886,13946.325,790.5694,294457.34,POINT (-108824.52575887169 2187120.1753636356)
769657,R214C1183,214,1183,-110324.5258,2186870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1241,7.8127418,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-273.69177,-271.88354,-255.82495,1503.3673,1501.5591,1485.5005,1,-1.3,0,-2.3535461,75.582016,75.58015,77.90877,232,27.5,42.9,48.4,24.7,36.5,73.3,21.1,24.8,32.6,34.59575,0,2500,54405.883,10028.086,110020.734,0,-5.771214,13400.094,901.3878,295221.22,POINT (-110324.52575887169 2186870.1753636356)
769658,R214C1184,214,1184,-110074.5258,2186870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1244,7.8127418,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-253.83398,-252.56543,-237.87134,1500.9274,1499.6588,1484.9647,1,-1.3,0,-2.3535461,75.607994,75.605545,77.93978,222,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,34.59575,250,2512.469,54203.9,10012.492,109772.49,250,-6.4103136,13439.68,707.1068,295061.44,POINT (-110074.52575887169 2186870.1753636356)
769659,R214C1185,214,1185,-109824.5258,2186870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1232,7.8127418,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-267.302,-266.5725,-253.24316,1498.487,1497.7576,1484.4282,1,-1.3,0,-2.3535461,75.63407,75.63103,77.970856,218,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,34.59575,500,2549.5098,54002.316,10003.125,109524.26,500,-6.733673,13483.786,559.01697,294901.78,POINT (-109824.52575887169 2186870.1753636356)
769660,R214C1186,214,1186,-109574.5258,2186870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1230,6.4426455,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-262.87598,-263.15918,-251.91553,1495.0441,1495.3273,1484.0836,0.9,-1.2,0,0.28836137,75.66024,75.65661,78.00198,226,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,750,2610.0767,53801.137,10000,109276.02,750,-6.929058,13532.368,500,294742.25,POINT (-109574.52575887169 2186870.1753636356)
769661,R214C1187,214,1187,-109324.5258,2186870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1234,6.4426455,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-258.7527,-259.57446,-249.6958,1492.6034,1493.4252,1483.5465,0.9,-1.2,0,0.28836137,75.68651,75.68229,78.03317,227,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,901.3878,2692.5825,53600.375,10003.125,109027.805,901.3878,-7.025798,13585.378,559.01697,294582.88,POINT (-109324.52575887169 2186870.1753636356)
769662,R214C1188,214,1188,-109074.5258,2186870.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1234,6.4426455,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-250.71924,-252.55457,-244.76135,1489.1609,1490.9962,1483.203,0.9,-1.2,0,0.28836137,75.71287,75.70805,78.06441,227,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,707.1068,2795.085,53400.023,10012.492,108779.59,707.1068,-6.9309535,13642.764,707.1068,294423.6,POINT (-109074.52575887169 2186870.1753636356)
769663,R214C1189,214,1189,-108824.5258,2186870.1753636356,1,4.0309615,4.1670284,2.9075782,2.7425592,3.9031928,1236,6.4426455,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-248.69214,-250.97632,-244.55908,1486.7931,1489.0773,1482.66,0.9,-1.2,0,0.28836137,75.73932,75.733925,78.0957,229,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,559.01697,2915.4758,53200.094,10028.086,108531.39,559.01697,-6.8409996,13704.47,901.3878,294264.44,POINT (-108824.52575887169 2186870.1753636356)
773249,R215C1184,215,1184,-110074.5258,2186620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1246,7.8127418,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-254.17236,-253.89221,-240.6637,1498.863,1498.5829,1485.3544,1,-1.3,0,-2.3535461,75.60984,75.608376,77.94168,221,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,34.59575,250,2263.8462,54056.684,10262.1875,109802.38,250,-6.379243,13193.274,901.3878,294869.16,POINT (-110074.52575887169 2186620.1753636356)
773250,R215C1185,215,1185,-109824.5258,2186620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1243,7.8127418,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-253.2262,-253.46875,-241.59448,1496.4482,1496.6908,1484.8165,1,-1.3,0,-2.3535461,75.63592,75.633865,77.97275,226,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,34.59575,500,2304.8862,53854.55,10253.048,109554.21,500,-6.7036705,13238.202,790.5694,294709.4,POINT (-109824.52575887169 2186620.1753636356)
773251,R215C1186,215,1186,-109574.5258,2186620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1239,6.4426455,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-241.86865,-242.88477,-232.42871,1494.1866,1495.2028,1484.7467,0.9,-1.2,0,0.28836137,75.66209,75.65945,78.00386,232,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,750,2371.7083,53652.82,10250,109306.05,750,-6.900671,13287.683,750,294549.75,POINT (-109574.52575887169 2186620.1753636356)
773252,R215C1187,215,1187,-109324.5258,2186620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1238,6.4426455,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-250.41028,-251.94897,-242.84753,1491.7712,1493.3099,1484.2085,0.9,-1.2,0,0.28836137,75.68835,75.68512,78.035034,227,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,707.1068,2462.2144,53451.496,10253.048,109057.9,707.1068,-6.889289,13341.664,790.5694,294390.25,POINT (-109324.52575887169 2186620.1753636356)
773253,R215C1188,215,1188,-109074.5258,2186620.1753636356,1,4.0025444,4.1670284,2.9075782,2.7425592,3.9031928,1238,6.4426455,10.5,10.6,12.1,8.6,9,10.7,20.1,17.3,17.8,-245.15198,-247.72607,-240.71863,1488.3042,1490.8783,1483.8708,0.9,-1.2,0,0.28836137,75.71471,75.71089,78.06625,228,27.4,40.8,47.2,25.4,34.5,72.1,21,25,32.9,7.3072276,559.01697,2573.9075,53250.586,10262.1875,108809.75,559.01697,-6.799987,13400.094,901.3878,294230.88,POINT (-109074.52575887169 2186620.1753636356)
959918,R267C1121,267,1121,-125824.5258,2173620.1753636356,1,3.8963237,4.169601,2.8475082,2.5870335,3.8742414,1364,1.9986988,14.7,15,17.5,12.9,13.5,16.4,29.2,25,25.7,-228.1156,-203.7627,-171.78064,1587.4264,1563.0735,1531.0914,0.9,-1.2,0,-0.22272241,74.26728,74.372925,76.25703,137,39.6,54,63,41.1,68.6,97.7,29.7,30.6,37.3,328.04312,250,13729.53,47611.055,18537.125,125791.99,250,-6.9096603,13400.094,901.3878,295646.97,POINT (-125824.52575887169 2173620.1753636356)
959919,R267C1122,267,1122,-125574.5258,2173620.1753636356,1,3.8963237,4.169601,2.8475082,2.5870335,3.8742414,1320,9.65495,14.7,15,17.5,12.9,13.5,16.4,29.2,25,25.7,-217.38489,-193.85608,-162.53845,1585.5659,1562.0371,1530.7195,0.9,-1.2,0,-6.23165,74.28744,74.39246,76.28276,100,39.6,54,63,41.1,68.6,97.7,29.7,30.6,37.3,264.86685,0,13520.817,47594.64,18494.932,125542.08,0,-6.22708,13250,790.5694,295474.3,POINT (-125574.52575887169 2173620.1753636356)
959920,R267C1123,267,1123,-125324.5258,2173620.1753636356,1,3.8963237,4.169601,2.8475082,2.5870335,3.8742414,1267,9.65495,14.7,15,17.5,12.9,13.5,16.4,29.2,25,25.7,-318.14612,-296.20874,-266.38318,1582.3069,1560.3695,1530.544,0.9,-1.2,0,-6.23165,74.30768,74.41209,76.30856,149,39.6,54,63,41.1,68.6,97.7,29.7,30.6,37.3,264.86685,0,13313.527,47579.54,18456.03,125292.16,0,-6.2221684,13000,750,295301.75,POINT (-125324.52575887169 2173620.1753636356)
