,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_hgm_conus117_250m_tif_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,id,col1,geometry
186,R1475C783,1475,783,-210324.5257588717,1871620.1753636356,1,4.1377172,4.3226933,3.1279519,3.0310647,4.046101,1564.0,177.52863,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,77.815796,66.847046,63.40381,1494.0734,1505.0421,1508.4854,35.2,11.3,18.5,0.0014639056,-7.0427194,86.25803,88.02588,85.5818,70.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-221.48608,3250.0,46717.234,26760.512,4670.3853,322886.97,3250.0,-7.7585397,250.0,16070.158,34872.086,0,WalkerLane,POINT (-210324.5257588717 1871620.1753636356)
187,R1475C784,1475,784,-210074.5257588717,1871620.1753636356,1,4.1377172,4.3226933,3.1279519,2.8462985,4.046101,1500.0,177.52863,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,-15.78186,-27.224243,-30.509644,1492.8268,1504.2692,1507.5546,34.8,11.3,18.5,0.0014639056,-7.0427194,86.25656,88.02258,85.572,79.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-221.48608,3000.0,46902.16,26768.686,4430.011,322719.78,3000.0,-7.719536,0.0,16095.419,34628.383,0,WalkerLane,POINT (-210074.5257588717 1871620.1753636356)
188,R1475C785,1475,785,-209824.5257588717,1871620.1753636356,1,4.1377172,4.3226933,3.1279519,2.8462985,4.0417323,1379.0,177.52863,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,-99.11157,-111.03418,-114.1593,1491.5773,1503.4999,1506.625,34.8,11.3,18.5,0.0014639056,-7.0427194,86.255295,88.01941,85.562386,254.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-221.48608,2750.0,47087.684,26779.19,4190.7637,322552.72,2750.0,-7.676854,250.0,16124.516,34384.77,0,WalkerLane,POINT (-209824.5257588717 1871620.1753636356)
189,R1475C786,1475,786,-209574.5257588717,1871620.1753636356,1,4.1377172,4.3226933,3.1279519,2.8462985,4.0417323,1466.0,265.4425,627.0,689.9,605.7,412.3,510.3,423.2,862.5,915.3,893.0,-57.740967,-69.50342,-72.47095,1491.0695,1502.8319,1505.7994,34.8,11.3,18.5,0.002370362,-8.218283,86.25425,88.01637,85.55298,242.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.493863e-05,-182.89938,2500.0,47273.805,26792.023,3952.8472,322385.75,2500.0,-7.6298447,500.0,16157.429,34141.25,0,WalkerLane,POINT (-209574.5257588717 1871620.1753636356)
190,R1475C787,1475,787,-209324.5257588717,1871620.1753636356,1,4.1377172,4.3226933,3.1279519,2.8462985,4.0417323,1528.0,265.4425,627.0,689.9,605.7,412.3,510.3,423.2,862.5,915.3,893.0,10.263428,-1.9854736,-4.7904053,1489.8171,1502.066,1504.871,34.8,11.3,18.5,0.002370362,-8.218283,86.25342,88.01347,85.543785,242.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.493863e-05,-182.89938,2250.0,47460.51,26807.182,3716.517,322218.88,2250.0,-7.5776253,750.0,16194.135,33897.824,0,WalkerLane,POINT (-209324.5257588717 1871620.1753636356)
191,R1475C788,1475,788,-209074.5257588717,1871620.1753636356,1,4.1377172,4.3226933,3.071405,2.8462985,4.0417323,1488.0,265.4425,627.0,689.9,605.7,412.3,510.3,423.2,862.5,915.3,893.0,-33.534424,-45.61377,-48.264526,1489.3136,1501.393,1504.0437,34.8,11.3,18.5,0.002370362,-8.218283,86.25281,88.010704,85.5348,128.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.493863e-05,-182.89938,2000.0,47647.797,26824.662,3482.0972,322052.12,2000.0,-7.5190153,1000.0,16234.608,33654.496,0,WalkerLane,POINT (-209074.5257588717 1871620.1753636356)
192,R1476C781,1476,781,-210824.5257588717,1871370.1753636356,1,4.1377172,4.3226933,3.1279519,3.0310647,4.046101,1553.0,105.10785,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,95.4978,86.06824,82.32483,1497.2863,1506.7158,1510.4592,35.2,11.3,18.5,0.0016033165,-5.902905,86.29638,88.06769,85.6231,67.0,682.8,996.3,1413.5,926.6,1200.7,1565.3,646.1,869.8,881.5,3.7273374e-05,-273.86362,3758.324,46179.676,27001.158,5099.0195,323407.34,3758.324,-7.8266807,790.5694,16280.74,35415.39,0,WalkerLane,POINT (-210824.5257588717 1871370.1753636356)
193,R1476C782,1476,782,-210574.5257588717,1871370.1753636356,1,4.1377172,4.3226933,3.1279519,3.0310647,4.046101,1500.0,177.52863,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,34.96167,25.078857,21.485718,1496.049,1505.9318,1509.5249,35.2,11.3,18.5,0.0014639056,-7.0427194,86.29481,88.064415,85.61312,136.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-221.48608,3508.9172,46364.047,27004.629,4854.122,323240.03,3508.9172,-7.793479,559.01697,16298.006,35171.9,0,WalkerLane,POINT (-210574.5257588717 1871370.1753636356)
194,R1476C783,1476,783,-210324.5257588717,1871370.1753636356,1,4.1377172,4.3226933,3.1279519,3.0310647,4.046101,1465.0,177.52863,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,-3.9761963,-14.31897,-17.7594,1494.8086,1505.1514,1508.5918,35.2,11.3,18.5,0.0014639056,-7.0427194,86.293434,88.06127,85.60333,192.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-221.48608,3259.6013,46549.035,27010.414,4609.7725,323072.84,3259.6013,-7.757749,353.5534,16319.084,34928.5,0,WalkerLane,POINT (-210324.5257588717 1871370.1753636356)
195,R1476C784,1476,784,-210074.5257588717,1871370.1753636356,1,4.1377172,4.3226933,3.1279519,2.8462985,4.046101,1435.0,177.52863,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,-48.79651,-58.97119,-62.256836,1494.3044,1504.4791,1507.7648,34.8,11.3,18.5,0.0014639056,-7.0427194,86.29226,88.05825,85.593735,161.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-221.48608,3010.3987,46734.625,27018.512,4366.0625,322905.75,3010.3987,-7.7189875,250.0,16343.959,34685.19,0,WalkerLane,POINT (-210074.5257588717 1871370.1753636356)
196,R1476C785,1476,785,-209824.5257588717,1871370.1753636356,1,4.1377172,4.3226933,3.1279519,2.8462985,4.0417323,1420.0,177.52863,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,-91.46228,-102.10315,-105.233765,1493.0613,1503.7021,1506.8328,34.8,11.3,18.5,0.0014639056,-7.0427194,86.29129,88.05536,85.58433,251.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-221.48608,2761.3403,46920.812,27028.92,4123.1055,322738.78,2761.3403,-7.6765833,353.5534,16372.614,34441.98,0,WalkerLane,POINT (-209824.5257588717 1871370.1753636356)
197,R1476C786,1476,786,-209574.5257588717,1871370.1753636356,1,4.1377172,4.3226933,3.1279519,2.8462985,4.0417323,1519.0,265.4425,627.0,689.9,605.7,412.3,510.3,423.2,862.5,915.3,893.0,-22.194092,-32.423706,-35.480835,1493.1832,1503.4128,1506.47,34.8,11.3,18.5,0.002370362,-8.218283,86.290535,88.0526,85.57513,252.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.493863e-05,-182.89938,2512.469,47107.59,27041.635,3881.0437,322571.9,2512.469,-7.629861,559.01697,16405.03,34198.867,0,WalkerLane,POINT (-209574.5257588717 1871370.1753636356)
198,R1476C787,1476,787,-209324.5257588717,1871370.1753636356,1,4.1377172,4.3226933,3.1279519,2.8462985,4.0417323,1490.0,265.4425,627.0,689.9,605.7,412.3,510.3,423.2,862.5,915.3,893.0,31.342285,20.643555,17.742554,1491.9387,1502.6375,1505.5385,34.8,11.3,18.5,0.002370362,-8.218283,86.29,88.049965,85.56613,150.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.493863e-05,-182.89938,2263.8462,47294.953,27056.654,3640.055,322405.12,2263.8462,-7.577957,790.5694,16441.184,33955.855,0,WalkerLane,POINT (-209324.5257588717 1871370.1753636356)
199,R1477C781,1477,781,-210824.5257588717,1871120.1753636356,1,4.289134,4.3150034,3.1279519,3.0310647,4.046101,1521.0,66.524574,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,64.71216,56.511475,52.782104,1498.7463,1506.947,1510.6764,35.2,11.3,18.5,0.0016033165,-5.78987,86.33106,88.10238,85.644295,123.0,682.8,996.3,1413.5,926.6,1200.7,1565.3,646.1,869.8,881.5,3.7273374e-05,-219.40872,3783.1865,46010.867,27251.146,5055.937,323593.1,3783.1865,-7.8279305,901.3878,16530.275,35472.7,0,WalkerLane,POINT (-210824.5257588717 1871120.1753636356)
200,R1477C782,1477,782,-210574.5257588717,1871120.1753636356,1,4.289134,4.3150034,3.1279519,3.0310647,4.046101,1518.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,15.280762,6.861328,3.2041016,1498.1312,1506.5507,1510.2079,35.2,11.3,18.5,0.0014639056,-6.781601,86.3298,88.099396,85.634544,238.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-196.64943,3535.534,46195.914,27254.586,4808.846,323425.9,3535.534,-7.7952795,707.1068,16547.281,35229.605,0,WalkerLane,POINT (-210574.5257588717 1871120.1753636356)
201,R1477C783,1477,783,-210324.5257588717,1871120.1753636356,1,4.289134,4.3150034,3.1279519,3.0310647,4.046101,1572.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,36.374878,27.512817,24.001953,1496.8987,1505.7607,1509.2716,35.2,11.3,18.5,0.0014639056,-6.781601,86.328735,88.096535,85.62497,204.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-196.64943,3288.2366,46381.57,27260.318,4562.072,323258.8,3288.2366,-7.7601748,559.01697,16568.041,34986.605,0,WalkerLane,POINT (-210324.5257588717 1871120.1753636356)
202,R1477C784,1477,784,-210074.5257588717,1871120.1753636356,1,4.289134,4.3150034,3.1279519,2.8462985,4.046101,1574.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,57.782715,49.105957,45.74353,1496.4023,1505.0791,1508.4415,34.8,11.3,18.5,0.0014639056,-6.781601,86.327866,88.093796,85.61558,135.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-196.64943,3041.3813,46567.83,27268.342,4315.669,323091.8,3041.3813,-7.7220306,500.0,16592.543,34743.703,0,WalkerLane,POINT (-210074.5257588717 1871120.1753636356)
203,R1477C785,1477,785,-209824.5257588717,1871120.1753636356,1,4.289134,4.3150034,3.1279519,2.8462985,4.0417323,1469.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,-53.291992,-62.417603,-65.63147,1495.167,1504.2926,1507.5065,34.8,11.3,18.5,0.0014639056,-6.781601,86.3272,88.09119,85.606384,250.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.5886926e-05,-196.64943,2795.085,46754.68,27278.654,4069.705,322924.9,2795.085,-7.6805534,559.01697,16620.77,34500.906,0,WalkerLane,POINT (-209824.5257588717 1871120.1753636356)
204,R1477C786,1477,786,-209574.5257588717,1871120.1753636356,1,4.289134,4.3150034,3.1279519,2.8462985,4.0417323,1543.0,234.60089,627.0,689.9,605.7,412.3,510.3,423.2,862.5,915.3,893.0,31.629883,22.698975,19.630127,1494.6749,1503.6058,1506.6747,34.8,11.3,18.5,0.002370362,-7.346082,86.326744,88.08869,85.59739,246.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.493863e-05,-190.25429,2549.5098,46942.117,27291.254,3824.2646,322758.12,2549.5098,-7.6349554,707.1068,16652.703,34258.21,0,WalkerLane,POINT (-209574.5257588717 1871120.1753636356)
205,R1477C787,1477,787,-209324.5257588717,1871120.1753636356,1,4.289134,4.3150034,3.1279519,2.8462985,4.0417323,1487.0,234.60089,627.0,689.9,605.7,412.3,510.3,423.2,862.5,915.3,893.0,-5.2948,-14.680786,-17.598755,1493.4368,1502.8228,1505.7407,34.8,11.3,18.5,0.002370362,-7.346082,86.32649,88.08633,85.58859,112.0,648.0,1041.0,1373.0,894.3,1146.3,1554.0,668.1,774.0,854.0,3.493863e-05,-190.25429,2304.8862,47130.14,27306.135,3579.4553,322591.47,2304.8862,-7.584567,901.3878,16688.318,34015.62,0,WalkerLane,POINT (-209324.5257588717 1871120.1753636356)
206,R1478C782,1478,782,-210574.5257588717,1870870.1753636356,1,4.289134,4.3150034,3.1279519,3.0310647,4.046101,1677.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,107.36328,100.18628,96.53821,1499.5974,1506.7744,1510.4225,35.2,11.3,18.5,0.0007792077,-6.781601,86.3647,88.13424,85.65605,243.0,676.5,941.7,1388.1,896.3,1096.9,1559.1,571.9,860.5,879.9,3.594591e-05,-196.64943,3579.4553,46028.523,27504.545,4776.243,323611.84,3579.4553,-7.7995996,901.3878,16796.576,35288.984,0,WalkerLane,POINT (-210574.5257588717 1870870.1753636356)
207,R1478C783,1478,783,-210324.5257588717,1870870.1753636356,1,4.289134,4.3150034,3.1279519,3.0310647,4.046101,1668.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,196.53345,188.92798,185.42102,1498.3713,1505.9768,1509.4838,35.2,11.3,18.5,0.0007792077,-6.781601,86.363945,88.13167,85.6467,116.0,676.5,941.7,1388.1,896.3,1096.9,1559.1,571.9,860.5,879.9,3.594591e-05,-196.64943,3335.416,46214.85,27510.225,4527.6924,323444.84,3335.416,-7.7653923,790.5694,16817.03,35046.4,0,WalkerLane,POINT (-210324.5257588717 1870870.1753636356)
208,R1478C784,1478,784,-210074.5257588717,1870870.1753636356,1,4.289134,4.3150034,3.1279519,2.8462985,4.046101,1594.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,51.87146,44.468628,41.103638,1497.8828,1505.2856,1508.6506,34.8,11.3,18.5,0.0007792077,-6.781601,86.36338,88.12921,85.63753,66.0,676.5,941.7,1388.1,896.3,1096.9,1559.1,571.9,860.5,879.9,3.594591e-05,-196.64943,3092.329,46401.777,27518.176,4279.3105,323277.94,3092.329,-7.7284975,750.0,16841.17,34803.914,0,WalkerLane,POINT (-210074.5257588717 1870870.1753636356)
209,R1478C785,1478,785,-209824.5257588717,1870870.1753636356,1,4.289134,4.3150034,3.1279519,2.8462985,4.0417323,1590.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,-11.005005,-18.842651,-22.064331,1496.6538,1504.4915,1507.7131,34.8,11.3,18.5,0.0007792077,-6.781601,86.36302,88.12688,85.62855,251.0,676.5,941.7,1388.1,896.3,1096.9,1559.1,571.9,860.5,879.9,3.594591e-05,-196.64943,2850.4385,46589.297,27528.395,4031.129,323111.16,2850.4385,-7.6884193,790.5694,16868.98,34561.54,0,WalkerLane,POINT (-209824.5257588717 1870870.1753636356)
210,R1478C786,1478,786,-209574.5257588717,1870870.1753636356,1,4.289134,4.3150034,3.1279519,2.8462985,4.0417323,1556.0,234.60089,627.0,689.9,605.7,412.3,510.3,423.2,862.5,915.3,893.0,58.66809,50.389038,47.313354,1495.4219,1503.7009,1506.7766,34.8,11.3,18.5,0.00092300674,-7.346082,86.36286,88.12466,85.61976,145.0,676.5,941.7,1388.1,896.3,1096.9,1559.1,571.9,860.5,879.9,3.887275e-05,-190.25429,2610.0767,46777.4,27540.879,3783.1865,322944.47,2610.0767,-7.644791,901.3878,16900.443,34319.273,0,WalkerLane,POINT (-209574.5257588717 1870870.1753636356)
211,R1479C784,1479,784,-210074.5257588717,1870620.1753636356,1,4.289134,4.3150034,3.1279519,2.8462985,4.046101,1545.0,142.2501,890.5,651.8,553.7,581.8,419.7,401.3,923.4,1090.1,787.1,38.101562,32.194946,28.737427,1499.9713,1505.8779,1509.3354,34.8,11.3,18.5,0.0007792077,-6.781601,86.398796,88.16449,85.65958,193.0,676.5,941.7,1388.1,896.3,1096.9,1559.1,571.9,860.5,879.9,3.594591e-05,-196.64943,3162.2776,46236.484,27768.012,4257.3467,323464.16,3162.2776,-7.7380357,1000.0,17089.836,34865.812,0,WalkerLane,POINT (-210074.5257588717 1870620.1753636356)
364,R1637C728,1637,728,-224074.5257588717,1831120.1753636356,1,4.7235236,4.268271,3.8571105,2.8046362,3.9801192,1501.0,272.20822,2159.2,3973.7,3371.9,2253.6,4255.4,3085.9,1703.8,4354.6,3706.6,-174.47168,-188.20642,-168.12231,1665.1091,1678.8439,1658.7598,44.3,5.7,28.4,0.0017316948,-14.434261,85.872734,87.62839,85.20239,248.0,1543.9,1665.8,2188.3,1875.2,1605.5,2302.5,1208.3,1352.7,1138.7,1.4046e-06,-155.82416,3750.0,16867.127,28619.268,1457.7379,362581.47,1457.7379,-7.6129694,901.3878,14372.282,67883.17,0,WalkerLane,POINT (-224074.5257588717 1831120.1753636356)
408,R1655C949,1655,949,-168824.5257588717,1826620.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1254.0,370.06555,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.434814,-74.98291,-160.52295,1300.9897,1330.5378,1416.0779,29.9,-2.0,20.2,0.0016925953,-4.6035995,89.71618,90.49377,89.66692,219.0,451.1,855.5,726.9,801.0,805.9,1005.0,288.5,491.2,497.7,8.608063e-06,7.5875306,1030.7764,68942.914,63285.07,6373.7744,334178.47,1030.7764,-7.9805617,1000.0,16817.03,16900.443,0,WalkerLane,POINT (-168824.5257588717 1826620.1753636356)
409,R1656C947,1656,947,-169324.5257588717,1826370.1753636356,1,3.731167,4.1971474,2.8394504,2.8397052,3.7263029,1256.0,370.06555,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.93091,-75.1062,-159.90637,1303.7789,1332.9542,1417.7544,29.9,-2.0,20.2,0.0016925953,-4.6035995,89.70228,90.49901,89.663536,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,7.5875306,1500.0,68385.4,63759.805,6250.0,334652.9,1500.0,-8.089348,901.3878,17338.541,17365.555,0,WalkerLane,POINT (-169324.5257588717 1826370.1753636356)
410,R1656C948,1656,948,-169074.5257588717,1826370.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1255.0,370.06555,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-46.112427,-75.43677,-160.66345,1302.4266,1331.751,1416.9777,29.9,-2.0,20.2,0.0016925953,-4.6035995,89.706764,90.49611,89.668106,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,7.5875306,1250.0,68616.69,63510.824,6403.124,334522.22,1250.0,-8.045923,790.5694,17170.105,17117.242,0,WalkerLane,POINT (-169074.5257588717 1826370.1753636356)
411,R1656C949,1656,949,-168824.5257588717,1826370.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1254.0,370.06555,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.707153,-75.138794,-160.86987,1301.2126,1330.6443,1416.3754,29.9,-2.0,20.2,0.0016925953,-4.6035995,89.71105,90.49302,89.672485,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,7.5875306,1000.0,68848.11,63261.855,6562.202,334391.72,1000.0,-7.9925084,750.0,17003.676,16868.98,0,WalkerLane,POINT (-168824.5257588717 1826370.1753636356)
412,R1656C950,1656,950,-168574.5257588717,1826370.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1252.0,375.91837,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-46.378418,-75.99866,-162.1101,1299.9333,1329.5536,1415.665,29.9,-2.0,20.2,0.0022770974,-3.0745354,89.71514,90.48973,89.676674,219.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.548917e-06,-16.921492,750.0,69079.664,63012.895,6726.812,334261.3,750.0,-7.923133,790.5694,16839.314,16620.77,0,WalkerLane,POINT (-168574.5257588717 1826370.1753636356)
413,R1656C951,1656,951,-168324.5257588717,1826370.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1247.0,375.91837,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-49.854126,-79.66443,-166.15686,1298.6516,1328.4619,1414.9543,29.9,-2.0,20.2,0.0022770974,-3.0745354,89.719025,90.486244,89.680664,215.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.548917e-06,-16.921492,500.0,69311.34,62763.94,6896.557,334131.06,500.0,-7.8246436,901.3878,16677.08,16372.614,0,WalkerLane,POINT (-168324.5257588717 1826370.1753636356)
414,R1657C874,1657,874,-187574.5257588717,1826120.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1316.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-115.59119,-138.94568,-183.22803,1417.8215,1441.176,1485.4584,32.8,0.7,22.8,0.0006121923,-0.9347118,88.9953,90.30431,89.00044,196.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.729958e-05,97.16888,3250.0,51846.527,59331.695,1346.2913,344754.72,1346.2913,-7.827874,18756.666,1000.0,35543.11,0,WalkerLane,POINT (-187574.5257588717 1826120.1753636356)
415,R1657C946,1657,946,-169574.5257588717,1826120.1753636356,1,3.731167,4.1971474,2.8394504,2.8397052,3.7263029,1262.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-43.768066,-72.738525,-157.21643,1305.223,1334.1935,1418.6714,29.9,-2.0,20.2,0.0016925953,-2.7178695,89.6911,90.499626,89.663,219.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,-35.717876,1750.0,68059.26,63986.816,6309.715,334996.75,1750.0,-8.14145,901.3878,17691.807,17587.283,0,WalkerLane,POINT (-169574.5257588717 1826120.1753636356)
416,R1657C947,1657,947,-169324.5257588717,1826120.1753636356,1,3.731167,4.1971474,2.8394504,2.8397052,3.7263029,1257.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.519775,-74.57617,-159.58093,1303.9747,1333.0311,1418.0359,29.9,-2.0,20.2,0.0016925953,-2.7178695,89.696144,90.49726,89.66807,219.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,-35.717876,1500.0,68290.74,63737.742,6451.744,334866.03,1500.0,-8.107076,707.1068,17523.2,17338.541,0,WalkerLane,POINT (-169324.5257588717 1826120.1753636356)
417,R1657C948,1657,948,-169074.5257588717,1826120.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1256.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-46.073364,-75.27527,-160.70471,1302.6283,1331.8302,1417.2596,29.9,-2.0,20.2,0.0016925953,-2.7178695,89.701,90.494705,89.67294,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,-35.717876,1250.0,68522.35,63488.68,6600.1895,334735.44,1250.0,-8.064734,559.01697,17356.555,17089.836,0,WalkerLane,POINT (-169074.5257588717 1826120.1753636356)
418,R1657C949,1657,949,-168824.5257588717,1826120.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1255.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.77002,-75.14282,-160.96924,1301.325,1330.6978,1416.5242,29.9,-2.0,20.2,0.0016925953,-2.7178695,89.70565,90.49196,89.67763,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.608063e-06,-35.717876,1000.0,68754.09,63239.625,6731.456,334605.0,1000.0,-8.011082,500.0,17191.932,16841.17,0,WalkerLane,POINT (-168824.5257588717 1826120.1753636356)
419,R1657C950,1657,950,-168574.5257588717,1826120.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1253.0,310.14783,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.645996,-75.05237,-161.16321,1300.801,1330.2074,1416.3182,29.9,-2.0,20.2,0.0022770974,-1.4252094,89.7101,90.48901,89.68212,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.548917e-06,-53.586212,750.0,68985.96,62990.574,6800.7354,334474.7,750.0,-7.941245,559.01697,17029.387,16592.543,0,WalkerLane,POINT (-168574.5257588717 1826120.1753636356)
420,R1657C951,1657,951,-168324.5257588717,1826120.1753636356,1,3.731167,4.184509,2.8394504,2.8397052,3.7263029,1252.0,310.14783,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.97058,-75.56348,-162.05359,1299.5255,1329.1184,1415.6085,29.9,-2.0,20.2,0.0022770974,-1.4252094,89.71434,90.48586,89.68642,217.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,8.548917e-06,-53.586212,500.0,69217.95,62741.535,6878.408,334344.5,500.0,-7.8423862,707.1068,16868.98,16343.959,0,WalkerLane,POINT (-168324.5257588717 1826120.1753636356)
